network_rank;network_id;region_id;region_longname;lobe;cortex
186;44;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
186;44;47;Area_7PC_L;Par;Superior_Parietal
186;44;74;Area_44_L;Fr;Inferior_Frontal
186;44;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
186;44;109;Middle_Insular_Area_L;Ins;Insular_and_Frontal_Opercular
186;44;114;Frontal_Opercular_Area_3_L;Ins;Insular_and_Frontal_Opercular
187;204;186;Fourth_Visual_Area_R;Occ;Early_Visual
187;204;199;Area_V3B_R;Occ;Dorsal_Stream_Visual
187;204;204;Primary_Auditory_Cortex_R;Temp;Early_Auditory
187;204;254;Area_44_R;Fr;Inferior_Frontal
187;204;338;Area_V3CD_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
188;237;210;Area_7m_R;Par;Posterior_Cingulate
188;237;218;Area_23c_R;Par;Paracentral_Lobular_and_Mid_Cingulate
188;237;237;Area_Posterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
188;237;341;Area_31pd_R;Par;Posterior_Cingulate
188;237;342;Area_31a_R;Par;Posterior_Cingulate
189;186;186;Fourth_Visual_Area_R;Occ;Early_Visual
189;186;204;Primary_Auditory_Cortex_R;Temp;Early_Auditory
189;186;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
189;186;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
189;186;255;Area_45_R;Fr;Inferior_Frontal
189;186;256;Area_47l_(47_lateral)_R;Fr;Inferior_Frontal
189;186;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
189;186;305;Auditory_5_Complex_R;Temp;Auditory_Association
189;186;308;Area_STSd_anterior_R;Temp;Auditory_Association
189;186;315;Area_TF_R;Temp;Medial_Temporal
189;186;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
189;186;355;Auditory_4_Complex_R;Temp;Auditory_Association
189;186;356;Area_STSv_anterior_R;Temp;Auditory_Association
190;179;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
190;179;30;Area_7m_L;Par;Posterior_Cingulate
190;179;32;Area_23d_L;Par;Posterior_Cingulate
190;179;33;Area_ventral_23_a+b_L;Par;Posterior_Cingulate
190;179;34;Area_dorsal_23_a+b_L;Par;Posterior_Cingulate
190;179;35;Area_31p_ventral_L;Par;Posterior_Cingulate
190;179;43;Supplementary_and_Cingulate_Eye_Field_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
190;179;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
190;179;63;Area_8BM_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
190;179;161;Area_31pd_L;Par;Posterior_Cingulate
190;179;162;Area_31a_L;Par;Posterior_Cingulate
190;179;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
190;179;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
191;180;30;Area_7m_L;Par;Posterior_Cingulate
191;180;31;Parieto-Occipital_Sulcus_Area_1_L;Par;Posterior_Cingulate
191;180;32;Area_23d_L;Par;Posterior_Cingulate
191;180;33;Area_ventral_23_a+b_L;Par;Posterior_Cingulate
191;180;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;65;Area_10r_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;118;Entorhinal_Cortex_L;Temp;Medial_Temporal
191;180;164;Area_25_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
191;180;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
192;183;183;Sixth_Visual_Area_R;Occ;Dorsal_Stream_Visual
192;183;249;Area_9_Middle_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
192;183;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
192;183;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
192;183;257;Area_anterior_47r_R;Fr;Inferior_Frontal
192;183;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
192;183;269;Area_anterior_10p_R;Fr;Orbital_and_Polar_Frontal
192;183;299;PreSubiculum_R;Temp;Medial_Temporal
192;183;305;Auditory_5_Complex_R;Temp;Auditory_Association
192;183;353;Medial_Belt_Complex_R;Temp;Early_Auditory
192;183;355;Auditory_4_Complex_R;Temp;Auditory_Association
192;183;358;Para-Insular_Area_R;Temp;Insular_and_Frontal_Opercular
193;185;185;Third_Visual_Area_R;Occ;Early_Visual
193;185;202;Posterior_InferoTemporal_complex_R;Occ;Ventral_Stream_Visual
193;185;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
193;185;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
193;185;255;Area_45_R;Fr;Inferior_Frontal
193;185;256;Area_47l_(47_lateral)_R;Fr;Inferior_Frontal
193;185;257;Area_anterior_47r_R;Fr;Inferior_Frontal
193;185;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
193;185;268;Area_10v_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
193;185;269;Area_anterior_10p_R;Fr;Orbital_and_Polar_Frontal
193;185;274;Area_47s_R;Fr;Orbital_and_Polar_Frontal
193;185;287;Area_TA2_R;Temp;Auditory_Association
193;185;303;Area_STGa_R;Temp;Auditory_Association
193;185;305;Auditory_5_Complex_R;Temp;Auditory_Association
193;185;308;Area_STSd_anterior_R;Temp;Auditory_Association
193;185;311;Area_TG_dorsal_R;Temp;Lateral_Temporal
193;185;315;Area_TF_R;Temp;Medial_Temporal
193;185;349;Area_Frontal_Opercular_5_R;Ins;Insular_and_Frontal_Opercular
193;185;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
193;185;353;Medial_Belt_Complex_R;Temp;Early_Auditory
193;185;355;Auditory_4_Complex_R;Temp;Auditory_Association
193;185;356;Area_STSv_anterior_R;Temp;Auditory_Association
194;187;187;Eighth_Visual_Area_R;Occ;Ventral_Stream_Visual
194;187;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
194;187;196;Seventh_Visual_Area_R;Occ;Dorsal_Stream_Visual
194;187;199;Area_V3B_R;Occ;Dorsal_Stream_Visual
194;187;338;Area_V3CD_R;Occ;MT+_Complex_and_Neighboring_Visual_Areas
194;187;352;Area_TG_Ventral_R;Temp;Lateral_Temporal
195;189;189;Primary_Sensory_Cortex_R;Fr;Somatosensory_and_Motor
195;189;324;Area_IntraParietal_2_R;Par;Inferior_Parietal
195;189;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
196;190;190;Frontal_Eye_Fields_R;Fr;Premotor
196;190;324;Area_IntraParietal_2_R;Par;Inferior_Parietal
196;190;325;Area_IntraParietal_1_R;Par;Inferior_Parietal
196;190;331;Area_PGs_R;Par;Inferior_Parietal
197;194;194;RetroSplenial_Complex_R;Par;Posterior_Cingulate
197;194;238;Area_33_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
197;194;239;Anterior_24_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
197;194;242;Area_dorsal_32_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
197;194;244;Area_p32_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
197;194;359;Area_anterior_32_prime_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
197;194;360;Area_posterior_24_R;Fr;Anterior_Cingulate_and_Medial_Prefrontal
198;197;197;IntraParietal_Sulcus_Area_1_R;Par;Dorsal_Stream_Visual
198;197;250;Area_8B_Lateral_R;Fr;Dorsolateral_Prefrontal
198;197;251;Area_9_Posterior_R;Fr;Dorsolateral_Prefrontal
198;197;267;Area_9_anterior_R;Fr;Dorsolateral_Prefrontal
198;197;304;ParaBelt_Complex_R;Temp;Early_Auditory
198;197;353;Medial_Belt_Complex_R;Temp;Early_Auditory
198;197;355;Auditory_4_Complex_R;Temp;Auditory_Association
199;42;42;Lateral_Area_7A_L;Par;Superior_Parietal
199;42;44;Area_6m_anterior_L;Fr;Paracentral_Lobular_and_Mid_Cingulate
199;42;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
199;42;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
199;42;96;Area_6_anterior_L;Fr;Premotor
200;117;78;Rostral_Area_6_L;Fr;Premotor
200;117;99;Area_43_L;Fr;Posterior_Opercular
200;117;117;Anterior_IntraParietal_Area_L;Par;Superior_Parietal
201;32;32;Area_23d_L;Par;Posterior_Cingulate
201;32;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
201;32;164;Area_25_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
201;32;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
201;32;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;31;Parieto-Occipital_Sulcus_Area_1_L;Par;Posterior_Cingulate
202;31;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;69;Area_9_Middle_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
202;31;119;PreSubiculum_L;Temp;Medial_Temporal
202;31;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
203;202;184;Second_Visual_Area_R;Occ;Early_Visual
203;202;185;Third_Visual_Area_R;Occ;Early_Visual
203;202;193;Area_V3A_R;Occ;Dorsal_Stream_Visual
203;202;202;Posterior_InferoTemporal_complex_R;Occ;Ventral_Stream_Visual
204;24;6;Fourth_Visual_Area_L;Occ;Early_Visual
204;24;19;Area_V3B_L;Occ;Dorsal_Stream_Visual
204;24;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
204;24;74;Area_44_L;Fr;Inferior_Frontal
204;24;158;Area_V3CD_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
205;3;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
205;3;69;Area_9_Middle_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
205;3;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
205;3;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
205;3;77;Area_anterior_47r_L;Fr;Inferior_Frontal
205;3;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
205;3;89;Area_anterior_10p_L;Fr;Orbital_and_Polar_Frontal
205;3;119;PreSubiculum_L;Temp;Medial_Temporal
205;3;125;Auditory_5_Complex_L;Temp;Auditory_Association
205;3;173;Medial_Belt_Complex_L;Temp;Early_Auditory
205;3;175;Auditory_4_Complex_L;Temp;Auditory_Association
205;3;178;Para-Insular_Area_L;Temp;Insular_and_Frontal_Opercular
206;4;4;Second_Visual_Area_L;Occ;Early_Visual
206;4;22;Posterior_InferoTemporal_complex_L;Occ;Ventral_Stream_Visual
206;4;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
206;4;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
206;4;72;Area_10d_L;Fr;Orbital_and_Polar_Frontal
206;4;75;Area_45_L;Fr;Inferior_Frontal
206;4;76;Area_47l_(47_lateral)_L;Fr;Inferior_Frontal
206;4;77;Area_anterior_47r_L;Fr;Inferior_Frontal
206;4;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
206;4;89;Area_anterior_10p_L;Fr;Orbital_and_Polar_Frontal
206;4;90;Polar_10p_L;Fr;Orbital_and_Polar_Frontal
206;4;94;Area_47s_L;Fr;Orbital_and_Polar_Frontal
206;4;107;Area_TA2_L;Temp;Auditory_Association
206;4;119;PreSubiculum_L;Temp;Medial_Temporal
206;4;128;Area_STSd_anterior_L;Temp;Auditory_Association
206;4;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
206;4;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
206;4;135;Area_TF_L;Temp;Medial_Temporal
206;4;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
206;4;170;Area_posterior_10p_L;Fr;Orbital_and_Polar_Frontal
206;4;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
206;4;175;Auditory_4_Complex_L;Temp;Auditory_Association
206;4;176;Area_STSv_anterior_L;Temp;Auditory_Association
207;5;5;Third_Visual_Area_L;Occ;Early_Visual
207;5;22;Posterior_InferoTemporal_complex_L;Occ;Ventral_Stream_Visual
207;5;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
207;5;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
207;5;75;Area_45_L;Fr;Inferior_Frontal
207;5;76;Area_47l_(47_lateral)_L;Fr;Inferior_Frontal
207;5;77;Area_anterior_47r_L;Fr;Inferior_Frontal
207;5;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
207;5;88;Area_10v_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
207;5;89;Area_anterior_10p_L;Fr;Orbital_and_Polar_Frontal
207;5;94;Area_47s_L;Fr;Orbital_and_Polar_Frontal
207;5;107;Area_TA2_L;Temp;Auditory_Association
207;5;123;Area_STGa_L;Temp;Auditory_Association
207;5;125;Auditory_5_Complex_L;Temp;Auditory_Association
207;5;128;Area_STSd_anterior_L;Temp;Auditory_Association
207;5;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
207;5;135;Area_TF_L;Temp;Medial_Temporal
207;5;169;Area_Frontal_Opercular_5_L;Fr;Insular_and_Frontal_Opercular
207;5;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
207;5;173;Medial_Belt_Complex_L;Temp;Early_Auditory
207;5;175;Auditory_4_Complex_L;Temp;Auditory_Association
207;5;176;Area_STSv_anterior_L;Temp;Auditory_Association
208;6;6;Fourth_Visual_Area_L;Occ;Early_Visual
208;6;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
208;6;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
208;6;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
208;6;75;Area_45_L;Fr;Inferior_Frontal
208;6;76;Area_47l_(47_lateral)_L;Fr;Inferior_Frontal
208;6;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
208;6;125;Auditory_5_Complex_L;Temp;Auditory_Association
208;6;128;Area_STSd_anterior_L;Temp;Auditory_Association
208;6;135;Area_TF_L;Temp;Medial_Temporal
208;6;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
208;6;175;Auditory_4_Complex_L;Temp;Auditory_Association
208;6;176;Area_STSv_anterior_L;Temp;Auditory_Association
209;10;10;Frontal_Eye_Fields_L;Fr;Premotor
209;10;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
209;10;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
209;10;151;Area_PGs_L;Par;Inferior_Parietal
210;11;11;Premotor_Eye_Field_L;Fr;Premotor
210;11;95;Area_Lateral_IntraParietal_dorsal_L;Par;Superior_Parietal
210;11;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
210;11;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
211;12;12;Area_55b_L;Fr;Premotor
211;12;95;Area_Lateral_IntraParietal_dorsal_L;Par;Superior_Parietal
211;12;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
211;12;137;Area_PHT_L;Temp;Lateral_Temporal
211;12;144;Area_IntraParietal_2_L;Par;Inferior_Parietal
211;12;145;Area_IntraParietal_1_L;Par;Inferior_Parietal
211;12;149;Area_PFm_Complex_L;Par;Inferior_Parietal
212;13;7;Eighth_Visual_Area_L;Occ;Ventral_Stream_Visual
212;13;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
212;13;22;Posterior_InferoTemporal_complex_L;Occ;Ventral_Stream_Visual
212;13;69;Area_9_Middle_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
212;13;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
212;13;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
212;13;72;Area_10d_L;Fr;Orbital_and_Polar_Frontal
212;13;77;Area_anterior_47r_L;Fr;Inferior_Frontal
212;13;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
212;13;90;Polar_10p_L;Fr;Orbital_and_Polar_Frontal
212;13;123;Area_STGa_L;Temp;Auditory_Association
212;13;135;Area_TF_L;Temp;Medial_Temporal
212;13;153;VentroMedial_Visual_Area_1_L;Occ;Ventral_Stream_Visual
212;13;154;VentroMedial_Visual_Area_3_L;Occ;Ventral_Stream_Visual
212;13;160;VentroMedial_Visual_Area_2_L;Occ;Ventral_Stream_Visual
212;13;173;Medial_Belt_Complex_L;Temp;Early_Auditory
212;13;176;Area_STSv_anterior_L;Temp;Auditory_Association
213;14;14;RetroSplenial_Complex_L;Par;Posterior_Cingulate
213;14;58;Area_33_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
213;14;59;Anterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
213;14;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
213;14;64;Area_p32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
213;14;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
213;14;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
214;17;17;IntraParietal_Sulcus_Area_1_L;Par;Dorsal_Stream_Visual
214;17;70;Area_8B_Lateral_L;Fr;Dorsolateral_Prefrontal
214;17;71;Area_9_Posterior_L;Fr;Dorsolateral_Prefrontal
214;17;87;Area_9_anterior_L;Fr;Dorsolateral_Prefrontal
214;17;124;ParaBelt_Complex_L;Temp;Early_Auditory
214;17;173;Medial_Belt_Complex_L;Temp;Early_Auditory
214;17;175;Auditory_4_Complex_L;Temp;Auditory_Association
215;19;7;Eighth_Visual_Area_L;Occ;Ventral_Stream_Visual
215;19;19;Area_V3B_L;Occ;Dorsal_Stream_Visual
215;19;24;Primary_Auditory_Cortex_L;Temp;Early_Auditory
215;19;135;Area_TF_L;Temp;Medial_Temporal
215;19;154;VentroMedial_Visual_Area_3_L;Occ;Ventral_Stream_Visual
215;19;163;Ventral_Visual_Complex_L;Temp;Ventral_Stream_Visual
216;23;23;Middle_Temporal_Area_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
216;23;135;Area_TF_L;Temp;Medial_Temporal
217;25;25;PeriSylvian_Language_Area_L;Par;Temporo-Parieto_Occipital_Junction
217;25;78;Rostral_Area_6_L;Fr;Premotor
217;25;129;Area_STSd_posterior_L;Temp;Auditory_Association
217;25;130;Area_STSv_posterior_L;Temp;Auditory_Association
217;25;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
217;25;176;Area_STSv_anterior_L;Temp;Auditory_Association
218;53;53;Area_3a_L;Fr;Somatosensory_and_Motor
218;53;96;Area_6_anterior_L;Fr;Premotor
218;53;148;Area_PF_Complex_L;Par;Inferior_Parietal
218;53;149;Area_PFm_Complex_L;Par;Inferior_Parietal
219;26;26;Superior_Frontal_Language_Area_L;Fr;Dorsolateral_Prefrontal
219;26;46;Lateral_Area_7P_L;Par;Superior_Parietal
219;26;47;Area_7PC_L;Par;Superior_Parietal
219;26;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
219;26;109;Middle_Insular_Area_L;Ins;Insular_and_Frontal_Opercular
219;26;113;Frontal_Opercular_Area_1_L;Fr;Posterior_Opercular
219;26;114;Frontal_Opercular_Area_3_L;Ins;Insular_and_Frontal_Opercular
220;28;28;Superior_Temporal_Visual_Area_L;Par;Temporo-Parieto_Occipital_Junction
220;28;78;Rostral_Area_6_L;Fr;Premotor
220;28;128;Area_STSd_anterior_L;Temp;Auditory_Association
220;28;129;Area_STSd_posterior_L;Temp;Auditory_Association
220;28;130;Area_STSv_posterior_L;Temp;Auditory_Association
220;28;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
220;28;176;Area_STSv_anterior_L;Temp;Auditory_Association
221;30;30;Area_7m_L;Par;Posterior_Cingulate
221;30;57;Area_Posterior_24_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
221;30;58;Area_33_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
221;30;61;Area_a24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
221;30;62;Area_dorsal_32_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
221;30;119;PreSubiculum_L;Temp;Medial_Temporal
221;30;179;Area_anterior_32_prime_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
221;30;180;Area_posterior_24_L;Fr;Anterior_Cingulate_and_Medial_Prefrontal
222;199;187;Eighth_Visual_Area_R;Occ;Ventral_Stream_Visual
222;199;199;Area_V3B_R;Occ;Dorsal_Stream_Visual
222;199;204;Primary_Auditory_Cortex_R;Temp;Early_Auditory
222;199;315;Area_TF_R;Temp;Medial_Temporal
222;199;334;VentroMedial_Visual_Area_3_R;Occ;Ventral_Stream_Visual
222;199;343;Ventral_Visual_Complex_R;Temp;Ventral_Stream_Visual
223;128;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
223;128;4;Second_Visual_Area_L;Occ;Early_Visual
223;128;5;Third_Visual_Area_L;Occ;Early_Visual
223;128;6;Fourth_Visual_Area_L;Occ;Early_Visual
223;128;16;Seventh_Visual_Area_L;Occ;Dorsal_Stream_Visual
223;128;28;Superior_Temporal_Visual_Area_L;Par;Temporo-Parieto_Occipital_Junction
223;128;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
223;128;113;Frontal_Opercular_Area_1_L;Fr;Posterior_Opercular
223;128;114;Frontal_Opercular_Area_3_L;Ins;Insular_and_Frontal_Opercular
223;128;128;Area_STSd_anterior_L;Temp;Auditory_Association
224;205;205;PeriSylvian_Language_Area_R;Par;Temporo-Parieto_Occipital_Junction
224;205;258;Rostral_Area_6_R;Fr;Premotor
224;205;309;Area_STSd_posterior_R;Temp;Auditory_Association
224;205;310;Area_STSv_posterior_R;Temp;Auditory_Association
224;205;312;Area_TE1_anterior_R;Temp;Lateral_Temporal
224;205;356;Area_STSv_anterior_R;Temp;Auditory_Association
225;132;1;Primary_Visual_Cortex_L;Occ;Primary_Visual
225;132;4;Second_Visual_Area_L;Occ;Early_Visual
225;132;25;PeriSylvian_Language_Area_L;Par;Temporo-Parieto_Occipital_Junction
225;132;28;Superior_Temporal_Visual_Area_L;Par;Temporo-Parieto_Occipital_Junction
225;132;74;Area_44_L;Fr;Inferior_Frontal
225;132;78;Rostral_Area_6_L;Fr;Premotor
225;132;79;Area_IFJa_L;Fr;Inferior_Frontal
225;132;81;Area_IFSp_L;Fr;Inferior_Frontal
225;132;105;Area_PFcm_L;Par;Early_Auditory
225;132;108;Frontal_Opercular_Area_4_L;Fr;Insular_and_Frontal_Opercular
225;132;113;Frontal_Opercular_Area_1_L;Fr;Posterior_Opercular
225;132;114;Frontal_Opercular_Area_3_L;Ins;Insular_and_Frontal_Opercular
225;132;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
225;132;148;Area_PF_Complex_L;Par;Inferior_Parietal
225;132;149;Area_PFm_Complex_L;Par;Inferior_Parietal
226;137;12;Area_55b_L;Fr;Premotor
226;137;56;Ventral_Area_6_L;Fr;Premotor
226;137;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
226;137;74;Area_44_L;Fr;Inferior_Frontal
226;137;79;Area_IFJa_L;Fr;Inferior_Frontal
226;137;80;Area_IFJp_L;Fr;Inferior_Frontal
226;137;137;Area_PHT_L;Temp;Lateral_Temporal
226;137;151;Area_PGs_L;Par;Inferior_Parietal
227;138;56;Ventral_Area_6_L;Fr;Premotor
227;138;73;Area_8C_L;Fr;Dorsolateral_Prefrontal
227;138;131;Area_TG_dorsal_L;Temp;Lateral_Temporal
227;138;138;Area_PH_L;Temp;MT+_Complex_and_Neighboring_Visual_Areas
227;138;143;Area_PGp_L;Occ;Inferior_Parietal
227;138;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
228;141;122;Perirhinal_Ectorhinal_Cortex_L;Temp;Medial_Temporal
228;141;135;Area_TF_L;Temp;Medial_Temporal
228;141;141;Area_TemporoParietoOccipital_Junction_3_L;Occ;Temporo-Parieto_Occipital_Junction
228;141;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
229;143;18;Fusiform_Face_Complex_L;Temp;Ventral_Stream_Visual
229;143;135;Area_TF_L;Temp;Medial_Temporal
229;143;138;Area_PH_L;Temp;MT+_Complex_and_Neighboring_Visual_Areas
229;143;143;Area_PGp_L;Occ;Inferior_Parietal
230;148;8;Primary_Motor_Cortex_L;Fr;Somatosensory_and_Motor
230;148;51;Area_1_L;Par;Somatosensory_and_Motor
230;148;53;Area_3a_L;Fr;Somatosensory_and_Motor
230;148;56;Ventral_Area_6_L;Fr;Premotor
230;148;99;Area_43_L;Fr;Posterior_Opercular
230;148;100;Area_OP4-PV_L;Par;Posterior_Opercular
230;148;132;Area_TE1_anterior_L;Temp;Lateral_Temporal
230;148;134;Area_TE2_anterior_L;Temp;Lateral_Temporal
230;148;148;Area_PF_Complex_L;Par;Inferior_Parietal
230;148;176;Area_STSv_anterior_L;Temp;Auditory_Association
231;173;3;Sixth_Visual_Area_L;Occ;Dorsal_Stream_Visual
231;173;5;Third_Visual_Area_L;Occ;Early_Visual
231;173;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
231;173;17;IntraParietal_Sulcus_Area_1_L;Par;Dorsal_Stream_Visual
231;173;46;Lateral_Area_7P_L;Par;Superior_Parietal
231;173;49;Ventral_IntraParietal_Complex_L;Par;Superior_Parietal
231;173;50;Medial_IntraParietal_Area_L;Par;Superior_Parietal
231;173;107;Area_TA2_L;Temp;Auditory_Association
231;173;152;Area_V6A_L;Occ;Dorsal_Stream_Visual
231;173;173;Medial_Belt_Complex_L;Temp;Early_Auditory
232;151;10;Frontal_Eye_Fields_L;Fr;Premotor
232;151;79;Area_IFJa_L;Fr;Inferior_Frontal
232;151;80;Area_IFJp_L;Fr;Inferior_Frontal
232;151;81;Area_IFSp_L;Fr;Inferior_Frontal
232;151;137;Area_PHT_L;Temp;Lateral_Temporal
232;151;140;Area_TemporoParietoOccipital_Junction_2_L;Par;Temporo-Parieto_Occipital_Junction
232;151;151;Area_PGs_L;Par;Inferior_Parietal
232;151;157;Area_FST_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
233;155;122;Perirhinal_Ectorhinal_Cortex_L;Temp;Medial_Temporal
233;155;155;ParaHippocampal_Area_2_L;Temp;Medial_Temporal
234;157;56;Ventral_Area_6_L;Fr;Premotor
234;157;80;Area_IFJp_L;Fr;Inferior_Frontal
234;157;151;Area_PGs_L;Par;Inferior_Parietal
234;157;157;Area_FST_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
235;159;159;Area_Lateral_Occipital_3_L;Occ;MT+_Complex_and_Neighboring_Visual_Areas
235;159;172;Area_TG_Ventral_L;Temp;Lateral_Temporal
236;160;13;Area_V3A_L;Occ;Dorsal_Stream_Visual
236;160;91;Area_11l_L;Fr;Orbital_and_Polar_Frontal
